timezone,srcipv4,rawmsghostname,rawmsghostipv4,rawmsg,protocol,program,msg,metaclass,meta_ts,meta_sp,meta_sip4,meta_rule,meta_oml,meta_omh,meta_mid,meta_iid,meta_i,meta_cid,meta_cbid,eventtype,eventtime,dsthost,class,_eventid,__metadata__,srcisp,srcusagetype,meta_cbname,srcport,responsecode,response,requestid,username,dstipv4,dstisp,dstusagetype,reason,result,description,uri,httpmethod,dstport,domain,uri_parsed
-0400, ,gcsmq0646.global.com,127.0.0.1,2017-05-08 11:17:30-0400 [-] Starting factory <_DuoHTTPClientFactory: https://api-e31334a3.duosecurity.com:443/rest/v1/auth>, ,DUO,starting factory <_duohttpclientfactory: https://api-e31334a3.duosecurity.com:443/rest/v1/auth>,auth,2017-05-08T15:17:30.395Z,57868,172.21.25.46,duo_auth-2350118556,173,<13>May  8 11:17:30 gcSMQ0646.global.com DUO: ,28067190491,0,0.0.0.0/514/tcp,2b03-688ef56db,11011, ,2017-05-08T11:17:30.000Z, ,duo_auth,b90d7dc7-6ecb-4e46-a2af-d1fde7874e4a#605,"{""id"":""b90d7dc7-6ecb-4e46-a2af-d1fde7874e4a#605"",""num_events"":1239,""data_type"":""passthrough"",""batch_id"":""b90d7dc7-6ecb-4e46-a2af-d1fde7874e4a"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":604,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , ,11011, , , , , , , , , , , , , , , , 
-0400, ,gcsmq0646.global.com,127.0.0.1,2017-05-08 11:12:58-0400 [-] Stopping factory <duoauthproxy.modules.ad_client._ADAuthClientFactory object at 0x0289C6F0>, ,DUO,stopping factory <duoauthproxy.modules.ad_client._adauthclientfactory object at 0x0289c6f0>,auth,2017-05-08T15:12:59.159Z,57868,172.21.25.46,duo_auth-3236646410,169,<13>May  8 11:12:59 gcSMQ0646.global.com DUO: ,28066749343,0,0.0.0.0/514/tcp,2b03-688e89b9f,11011, ,2017-05-08T11:12:58.000Z, ,duo_auth,0c959be0-4c19-4fd0-b9cb-e50463ca4891#2754,"{""id"":""0c959be0-4c19-4fd0-b9cb-e50463ca4891#2754"",""num_events"":2997,""data_type"":""passthrough"",""batch_id"":""0c959be0-4c19-4fd0-b9cb-e50463ca4891"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2753,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , ,11011, , , , , , , , , , , , , , , , 
-0400,172.20.41.6,gcsmq0646.global.com,127.0.0.1,"2017-05-08 11:09:08-0400 [DuoForwardServer (UDP)] Received new request id 226 from ('172.20.41.6', 1645)",udp,DUO,received new request id,auth,2017-05-08T15:09:08.905Z,57868,172.21.25.46,duo_auth-3747471979,153,<13>May  8 11:09:09 gcSMQ0646.global.com DUO: ,28066360234,0,0.0.0.0/514/tcp,2b03-688e2abaa,11011,duoforwardserver,2017-05-08T11:09:08.000Z, ,duo_auth,6bf6f0c5-d567-40b1-87ad-3463cae69a7e#749,"{""id"":""6bf6f0c5-d567-40b1-87ad-3463cae69a7e#749"",""num_events"":2958,""data_type"":""passthrough"",""batch_id"":""6bf6f0c5-d567-40b1-87ad-3463cae69a7e"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":748,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,1645, , ,226, , , , , , , , , , , , 
-0400, ,gcsmq0646.global.com,127.0.0.1,2017-05-08 11:09:08-0400 [-] Starting factory <duoauthproxy.modules.ad_client._ADAuthClientFactory object at 0x028A59D0>, ,DUO,starting factory <duoauthproxy.modules.ad_client._adauthclientfactory object at 0x028a59d0>,auth,2017-05-08T15:09:08.905Z,57868,172.21.25.46,duo_auth-2350118556,169,<13>May  8 11:09:09 gcSMQ0646.global.com DUO: ,28066360237,0,0.0.0.0/514/tcp,2b03-688e2abad,11011, ,2017-05-08T11:09:08.000Z, ,duo_auth,6bf6f0c5-d567-40b1-87ad-3463cae69a7e#750,"{""id"":""6bf6f0c5-d567-40b1-87ad-3463cae69a7e#750"",""num_events"":2958,""data_type"":""passthrough"",""batch_id"":""6bf6f0c5-d567-40b1-87ad-3463cae69a7e"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":749,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , ,11011, , , , , , , , , , , , , , , , 
-0400,172.20.41.6,gcsmq0646.global.com,127.0.0.1,"2017-05-08 11:06:42-0400 [_ADAuthClientProtocol,client] (('172.20.41.6', 1645), 212): Primary credentials rejected - 'Invalid User'",_adauthclientprotocol,DUO,primary credentials rejected,auth,2017-05-08T15:06:42.852Z,57868,172.21.25.46,duo_auth-3190694820,180,<13>May  8 11:06:43 gcSMQ0646.global.com DUO: ,28066080477,0,0.0.0.0/514/tcp,2b03-688de66dd,11011, ,2017-05-08T11:06:42.000Z, ,duo_auth,4481404e-2610-4f25-813c-b2380d14fba7#1036,"{""id"":""4481404e-2610-4f25-813c-b2380d14fba7#1036"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""4481404e-2610-4f25-813c-b2380d14fba7"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1035,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,1645, , ,212, , , , ,invalid user, , , , , , , 
-0400,172.21.30.104,gcsmq0646.global.com,127.0.0.1,"2017-05-08 11:06:04-0400 [DuoForwardServer (UDP)] Received new request id 151 from ('172.21.30.104', 54186)",udp,DUO,received new request id,auth,2017-05-08T15:06:04.791Z,57868,172.21.25.46,duo_auth-3747471979,156,<13>May  8 11:06:05 gcSMQ0646.global.com DUO: ,28066021456,0,0.0.0.0/514/tcp,2b03-688dd8050,11011,duoforwardserver,2017-05-08T11:06:04.000Z, ,duo_auth,ed05d0ab-2195-4a84-afb2-04cf0a63f120#2686,"{""id"":""ed05d0ab-2195-4a84-afb2-04cf0a63f120#2686"",""num_events"":2817,""data_type"":""passthrough"",""batch_id"":""ed05d0ab-2195-4a84-afb2-04cf0a63f120"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2685,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,54186, , ,151, , , , , , , , , , , , 
-0400, ,gcsmq0646.global.com,127.0.0.1,2017-05-08 11:06:04-0400 [-] Stopping factory <duoauthproxy.modules.ad_client._ADAuthClientFactory object at 0x02816910>, ,DUO,stopping factory <duoauthproxy.modules.ad_client._adauthclientfactory object at 0x02816910>,auth,2017-05-08T15:06:04.791Z,57868,172.21.25.46,duo_auth-3236646410,169,<13>May  8 11:06:05 gcSMQ0646.global.com DUO: ,28066021462,0,0.0.0.0/514/tcp,2b03-688dd8056,11011, ,2017-05-08T11:06:04.000Z, ,duo_auth,ed05d0ab-2195-4a84-afb2-04cf0a63f120#2689,"{""id"":""ed05d0ab-2195-4a84-afb2-04cf0a63f120#2689"",""num_events"":2817,""data_type"":""passthrough"",""batch_id"":""ed05d0ab-2195-4a84-afb2-04cf0a63f120"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2688,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , ,11011, , , , , , , , , , , , , , , , 
-0400,172.21.30.104,gcsmq0646.global.com,127.0.0.1,2017-05-08 11:06:04-0400 [DuoForwardServer (UDP)] Sending request from 172.21.30.104 to radius_server_auto3,udp,DUO,sending request,auth,2017-05-08T15:06:04.789Z,57868,172.21.25.46,duo_auth-195892805,156,<13>May  8 11:06:05 gcSMQ0646.global.com DUO: ,28066021455,0,0.0.0.0/514/tcp,2b03-688dd804f,11011,duoforwardserver,2017-05-08T11:06:04.000Z,radius_server_auto3,duo_auth,ed05d0ab-2195-4a84-afb2-04cf0a63f120#2685,"{""id"":""ed05d0ab-2195-4a84-afb2-04cf0a63f120#2685"",""num_events"":2817,""data_type"":""passthrough"",""batch_id"":""ed05d0ab-2195-4a84-afb2-04cf0a63f120"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2684,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011, , , , , , , , , , , , , , , , 
-0400, ,gcsmq0646.global.com,127.0.0.1,2017-05-08 11:06:04-0400 [-] Starting factory <duoauthproxy.modules.ad_client._ADAuthClientFactory object at 0x02816910>, ,DUO,starting factory <duoauthproxy.modules.ad_client._adauthclientfactory object at 0x02816910>,auth,2017-05-08T15:06:04.791Z,57868,172.21.25.46,duo_auth-2350118556,169,<13>May  8 11:06:05 gcSMQ0646.global.com DUO: ,28066021459,0,0.0.0.0/514/tcp,2b03-688dd8053,11011, ,2017-05-08T11:06:04.000Z, ,duo_auth,ed05d0ab-2195-4a84-afb2-04cf0a63f120#2687,"{""id"":""ed05d0ab-2195-4a84-afb2-04cf0a63f120#2687"",""num_events"":2817,""data_type"":""passthrough"",""batch_id"":""ed05d0ab-2195-4a84-afb2-04cf0a63f120"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2686,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , ,11011, , , , , , , , , , , , , , , , 
-0400, ,gcsmq0646.global.com,127.0.0.1,"2017-05-08 11:06:04-0400 [_ADAuthClientProtocol,client] http POST to https://api-e31334a3.duosecurity.com:443/rest/v1/preauth",_adauthclientprotocol,DUO, ,auth,2017-05-08T15:06:04.791Z,57868,172.21.25.46,duo_auth-1347787739,174,<13>May  8 11:06:05 gcSMQ0646.global.com DUO: ,28066021460,0,0.0.0.0/514/tcp,2b03-688dd8054,11011, ,2017-05-08T11:06:04.000Z, ,duo_auth,ed05d0ab-2195-4a84-afb2-04cf0a63f120#2688,"{""id"":""ed05d0ab-2195-4a84-afb2-04cf0a63f120#2688"",""num_events"":2817,""data_type"":""passthrough"",""batch_id"":""ed05d0ab-2195-4a84-afb2-04cf0a63f120"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2687,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , ,11011, , , , , , , , , , , ,/rest/v1/preauth,post,443,api-e31334a3.duosecurity.com,/rest/v1/preauth
-0400,172.20.41.6,gcsmq0646.global.com,127.0.0.1,"2017-05-08 11:09:19-0400 [DuoForwardServer (UDP)] (('172.20.41.6', 1645), 227): login attempt for username u'Waiting for IOS to register IP address.'",udp,DUO,login attempt,auth,2017-05-08T15:09:19.921Z,57868,172.21.25.46,duo_auth-601040247,198,<13>May  8 11:09:20 gcSMQ0646.global.com DUO: ,28066379241,0,0.0.0.0/514/tcp,2b03-688e2f5e9,11011,duoforwardserver,2017-05-08T11:09:19.000Z, ,duo_auth,ed05d0ab-2195-4a84-afb2-04cf0a63f120#2771,"{""id"":""ed05d0ab-2195-4a84-afb2-04cf0a63f120#2771"",""num_events"":2817,""data_type"":""passthrough"",""batch_id"":""ed05d0ab-2195-4a84-afb2-04cf0a63f120"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2770,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,1645, , ,227,waiting for ios to register ip address., , , , , , , , , , , 
-0400,172.20.41.6,gcsmq0646.global.com,127.0.0.1,"2017-05-08 11:11:55-0400 [DuoForwardServer (UDP)] Received new request id 242 from ('172.20.41.6', 1645)",udp,DUO,received new request id,auth,2017-05-08T15:11:56.021Z,57868,172.21.25.46,duo_auth-3747471979,153,<13>May  8 11:11:56 gcSMQ0646.global.com DUO: ,28066644546,0,0.0.0.0/514/tcp,2b03-688e70242,11011,duoforwardserver,2017-05-08T11:11:55.000Z, ,duo_auth,95dddd81-adf8-403d-accb-fbf20gcfc0f0#761,"{""id"":""95dddd81-adf8-403d-accb-fbf20gcfc0f0#761"",""num_events"":2921,""data_type"":""passthrough"",""batch_id"":""95dddd81-adf8-403d-accb-fbf20gcfc0f0"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":760,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,1645, , ,242, , , , , , , , , , , , 
-0400, ,gcsmq0646.global.com,127.0.0.1,2017-05-08 11:11:55-0400 [-] Starting factory <duoauthproxy.modules.ad_client._ADAuthClientFactory object at 0x02804650>, ,DUO,starting factory <duoauthproxy.modules.ad_client._adauthclientfactory object at 0x02804650>,auth,2017-05-08T15:11:56.021Z,57868,172.21.25.46,duo_auth-2350118556,169,<13>May  8 11:11:56 gcSMQ0646.global.com DUO: ,28066644552,0,0.0.0.0/514/tcp,2b03-688e70248,11011, ,2017-05-08T11:11:55.000Z, ,duo_auth,95dddd81-adf8-403d-accb-fbf20gcfc0f0#767,"{""id"":""95dddd81-adf8-403d-accb-fbf20gcfc0f0#767"",""num_events"":2921,""data_type"":""passthrough"",""batch_id"":""95dddd81-adf8-403d-accb-fbf20gcfc0f0"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":766,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , ,11011, , , , , , , , , , , , , , , , 
-0400,172.20.41.6,gcsmq0646.global.com,127.0.0.1,"2017-05-08 11:08:58-0400 [_ADAuthClientProtocol,client] (('172.20.41.6', 1645), 225): Primary credentials rejected - 'Invalid User'",_adauthclientprotocol,DUO,primary credentials rejected,auth,2017-05-08T15:08:58.890Z,57868,172.21.25.46,duo_auth-3190694820,180,<13>May  8 11:08:59 gcSMQ0646.global.com DUO: ,28066341263,0,0.0.0.0/514/tcp,2b03-688e2618f,11011, ,2017-05-08T11:08:58.000Z, ,duo_auth,8c26c68e-5c50-42cc-a1b9-285b5f7cfcc4#2329,"{""id"":""8c26c68e-5c50-42cc-a1b9-285b5f7cfcc4#2329"",""num_events"":2549,""data_type"":""passthrough"",""batch_id"":""8c26c68e-5c50-42cc-a1b9-285b5f7cfcc4"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2328,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,1645, , ,225, , , , ,invalid user, , , , , , , 
-0400,172.20.41.6,gcsmq0646.global.com,127.0.0.1,"2017-05-08 11:12:58-0400 [DuoForwardServer (UDP)] Received new request id 248 from ('172.20.41.6', 1645)",udp,DUO,received new request id,auth,2017-05-08T15:12:59.159Z,57868,172.21.25.46,duo_auth-3747471979,153,<13>May  8 11:12:59 gcSMQ0646.global.com DUO: ,28066749336,0,0.0.0.0/514/tcp,2b03-688e89b98,11011,duoforwardserver,2017-05-08T11:12:58.000Z, ,duo_auth,5028912b-de2a-46c9-9292-5f7e3af2c1d1#2241,"{""id"":""5028912b-de2a-46c9-9292-5f7e3af2c1d1#2241"",""num_events"":2966,""data_type"":""passthrough"",""batch_id"":""5028912b-de2a-46c9-9292-5f7e3af2c1d1"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2240,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,1645, , ,248, , , , , , , , , , , , 
-0400,172.21.101.30,gcsmq0646.global.com,127.0.0.1,"2017-05-08 11:17:39-0400 [HTTPPageGetter (TLSMemoryBIOProtocol),client] (('172.21.101.30', 1645), 72): Sending response",tlsmemorybioprotocol,DUO,sending response,auth,2017-05-08T15:17:39.394Z,57868,172.21.25.46,duo_auth-2452612180,168,<13>May  8 11:17:39 gcSMQ0646.global.com DUO: ,28067197943,0,0.0.0.0/514/tcp,2b03-688ef73f7,11011,httppagegetter,2017-05-08T11:17:39.000Z, ,duo_auth,22067c5d-21b7-421b-8bb6-41e0fc043501#550,"{""id"":""22067c5d-21b7-421b-8bb6-41e0fc043501#550"",""num_events"":2932,""data_type"":""passthrough"",""batch_id"":""22067c5d-21b7-421b-8bb6-41e0fc043501"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":549,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,1645, , ,72, , , , , , , , , , , , 
-0400, ,gcsmq0646.global.com,127.0.0.1,2017-05-08 11:17:39-0400 [-] Stopping factory <_DuoHTTPClientFactory: https://api-e31334a3.duosecurity.com:443/rest/v1/auth>, ,DUO,stopping factory <_duohttpclientfactory: https://api-e31334a3.duosecurity.com:443/rest/v1/auth>,auth,2017-05-08T15:17:39.394Z,57868,172.21.25.46,duo_auth-3236646410,173,<13>May  8 11:17:39 gcSMQ0646.global.com DUO: ,28067197944,0,0.0.0.0/514/tcp,2b03-688ef73f8,11011, ,2017-05-08T11:17:39.000Z, ,duo_auth,22067c5d-21b7-421b-8bb6-41e0fc043501#551,"{""id"":""22067c5d-21b7-421b-8bb6-41e0fc043501#551"",""num_events"":2932,""data_type"":""passthrough"",""batch_id"":""22067c5d-21b7-421b-8bb6-41e0fc043501"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":550,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , ,11011, , , , , , , , , , , , , , , , 
-0400,172.21.101.30,gcsmq0646.global.com,127.0.0.1,"2017-05-08 11:17:39-0400 [HTTPPageGetter (TLSMemoryBIOProtocol),client] (('172.21.101.30', 1645), 72): Duo authentication returned 'allow': 'Success. Logging you in...'",tlsmemorybioprotocol,DUO,duo authentication returned 'allow',auth,2017-05-08T15:17:39.394Z,57868,172.21.25.46,duo_auth-1460627246,217,<13>May  8 11:17:39 gcSMQ0646.global.com DUO: ,28067197941,0,0.0.0.0/514/tcp,2b03-688ef73f5,11011,httppagegetter,2017-05-08T11:17:39.000Z, ,duo_auth,22067c5d-21b7-421b-8bb6-41e0fc043501#568,"{""id"":""22067c5d-21b7-421b-8bb6-41e0fc043501#568"",""num_events"":2932,""data_type"":""passthrough"",""batch_id"":""22067c5d-21b7-421b-8bb6-41e0fc043501"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":567,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,1645, , ,72, , , , , ,success,logging you in..., , , , , 
-0400,172.20.41.6,gcsmq0646.global.com,127.0.0.1,"2017-05-08 11:17:40-0400 [_ADAuthClientProtocol,client] (('172.20.41.6', 1645), 19): Sending response",_adauthclientprotocol,DUO,sending response,auth,2017-05-08T15:17:40.395Z,57868,172.21.25.46,duo_auth-2606835491,150,<13>May  8 11:17:40 gcSMQ0646.global.com DUO: ,28067198385,0,0.0.0.0/514/tcp,2b03-688ef75b1,11011, ,2017-05-08T11:17:40.000Z, ,duo_auth,22067c5d-21b7-421b-8bb6-41e0fc043501#1728,"{""id"":""22067c5d-21b7-421b-8bb6-41e0fc043501#1728"",""num_events"":2869,""data_type"":""passthrough"",""batch_id"":""22067c5d-21b7-421b-8bb6-41e0fc043501"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1727,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,1645, , ,19, , , , , , , , , , , , 
-0400, ,gcsmq0646.global.com,127.0.0.1,2017-05-08 11:17:40-0400 [-] Stopping factory <duoauthproxy.modules.ad_client._ADAuthClientFactory object at 0x0289C190>, ,DUO,stopping factory <duoauthproxy.modules.ad_client._adauthclientfactory object at 0x0289c190>,auth,2017-05-08T15:17:40.395Z,57868,172.21.25.46,duo_auth-3236646410,169,<13>May  8 11:17:40 gcSMQ0646.global.com DUO: ,28067198386,0,0.0.0.0/514/tcp,2b03-688ef75b2,11011, ,2017-05-08T11:17:40.000Z, ,duo_auth,22067c5d-21b7-421b-8bb6-41e0fc043501#1729,"{""id"":""22067c5d-21b7-421b-8bb6-41e0fc043501#1729"",""num_events"":2869,""data_type"":""passthrough"",""batch_id"":""22067c5d-21b7-421b-8bb6-41e0fc043501"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1728,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , ,11011, , , , , , , , , , , , , , , , 
-0400, ,gcsmq0646.global.com,127.0.0.1,2017-05-08 11:16:27-0400 [-] Starting factory <duoauthproxy.modules.ad_client._ADAuthClientFactory object at 0x0289CE50>, ,DUO,starting factory <duoauthproxy.modules.ad_client._adauthclientfactory object at 0x0289ce50>,auth,2017-05-08T15:16:27.391Z,57868,172.21.25.46,duo_auth-2350118556,169,<13>May  8 11:16:27 gcSMQ0646.global.com DUO: ,28067111146,0,0.0.0.0/514/tcp,2b03-688ee20ea,11011, ,2017-05-08T11:16:27.000Z, ,duo_auth,261c173b-77ec-4296-9552-3e46475079f6#568,"{""id"":""261c173b-77ec-4296-9552-3e46475079f6#568"",""num_events"":2913,""data_type"":""passthrough"",""batch_id"":""261c173b-77ec-4296-9552-3e46475079f6"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":567,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , ,11011, , , , , , , , , , , , , , , , 
-0400,172.20.41.6,gcsmq0646.global.com,127.0.0.1,"2017-05-08 11:18:32-0400 [_ADAuthClientProtocol,client] (('172.20.41.6', 1645), 24): Primary credentials rejected - 'Invalid User'",_adauthclientprotocol,DUO,primary credentials rejected,auth,2017-05-08T15:18:33.396Z,57868,172.21.25.46,duo_auth-3190694820,179,<13>May  8 11:18:33 gcSMQ0646.global.com DUO: ,28067278932,0,0.0.0.0/514/tcp,2b03-688f0b054,11011, ,2017-05-08T11:18:32.000Z, ,duo_auth,79e67986-3b8a-4aa2-987c-70d48ab42a50#523,"{""id"":""79e67986-3b8a-4aa2-987c-70d48ab42a50#523"",""num_events"":2954,""data_type"":""passthrough"",""batch_id"":""79e67986-3b8a-4aa2-987c-70d48ab42a50"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":522,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,1645, , ,24, , , , ,invalid user, , , , , , , 
-0400,172.20.41.6,gcsmq0646.global.com,127.0.0.1,2017-05-08 11:13:50-0400 [DuoForwardServer (UDP)] Sending request from 172.20.41.6 to radius_server_auto4,udp,DUO,sending request,auth,2017-05-08T15:13:51.149Z,57868,172.21.25.46,duo_auth-195892805,154,<13>May  8 11:13:51 gcSMQ0646.global.com DUO: ,28066836642,0,0.0.0.0/514/tcp,2b03-688e9f0a2,11011,duoforwardserver,2017-05-08T11:13:50.000Z,radius_server_auto4,duo_auth,ada98da8-dac4-4f69-83c2-eb22772d6fbf#453,"{""id"":""ada98da8-dac4-4f69-83c2-eb22772d6fbf#453"",""num_events"":2982,""data_type"":""passthrough"",""batch_id"":""ada98da8-dac4-4f69-83c2-eb22772d6fbf"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":452,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011, , , , , , , , , , , , , , , , 
-0400, ,gcsmq0646.global.com,127.0.0.1,2017-05-08 11:19:04-0400 [-] Stopping factory <duoauthproxy.modules.ad_client._ADAuthClientFactory object at 0x027D82F0>, ,DUO,stopping factory <duoauthproxy.modules.ad_client._adauthclientfactory object at 0x027d82f0>,auth,2017-05-08T15:19:04.413Z,57868,172.21.25.46,duo_auth-3236646410,169,<13>May  8 11:19:04 gcSMQ0646.global.com DUO: ,28067335469,0,0.0.0.0/514/tcp,2b03-688f18d2d,11011, ,2017-05-08T11:19:04.000Z, ,duo_auth,a3e27703-1df9-4ce8-9c66-03698a004f73#1287,"{""id"":""a3e27703-1df9-4ce8-9c66-03698a004f73#1287"",""num_events"":2965,""data_type"":""passthrough"",""batch_id"":""a3e27703-1df9-4ce8-9c66-03698a004f73"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1286,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , ,11011, , , , , , , , , , , , , , , , 
-0400,172.20.41.6,gcsmq0646.global.com,127.0.0.1,"2017-05-08 11:12:48-0400 [DuoForwardServer (UDP)] Received new request id 247 from ('172.20.41.6', 1645)",udp,DUO,received new request id,auth,2017-05-08T15:12:48.147Z,57868,172.21.25.46,duo_auth-3747471979,153,<13>May  8 11:12:48 gcSMQ0646.global.com DUO: ,28066734989,0,0.0.0.0/514/tcp,2b03-688e8638d,11011,duoforwardserver,2017-05-08T11:12:48.000Z, ,duo_auth,227adf45-46c8-4269-97a0-8f1926b57248#2471,"{""id"":""227adf45-46c8-4269-97a0-8f1926b57248#2471"",""num_events"":2907,""data_type"":""passthrough"",""batch_id"":""227adf45-46c8-4269-97a0-8f1926b57248"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2470,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,1645, , ,247, , , , , , , , , , , , 
-0400,172.20.41.6,gcsmq0646.global.com,127.0.0.1,2017-05-08 11:12:27-0400 [DuoForwardServer (UDP)] Sending request from 172.20.41.6 to radius_server_auto4,udp,DUO,sending request,auth,2017-05-08T15:12:27.131Z,57868,172.21.25.46,duo_auth-195892805,154,<13>May  8 11:12:27 gcSMQ0646.global.com DUO: ,28066699471,0,0.0.0.0/514/tcp,2b03-688e7d8cf,11011,duoforwardserver,2017-05-08T11:12:27.000Z,radius_server_auto4,duo_auth,77a6966c-fa11-4422-9441-77ee9e49dabd#1480,"{""id"":""77a6966c-fa11-4422-9441-77ee9e49dabd#1480"",""num_events"":2998,""data_type"":""passthrough"",""batch_id"":""77a6966c-fa11-4422-9441-77ee9e49dabd"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1479,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011, , , , , , , , , , , , , , , , 
-0400,172.20.41.6,gcsmq0646.global.com,127.0.0.1,"2017-05-08 11:12:27-0400 [_ADAuthClientProtocol,client] (('172.20.41.6', 1645), 245): Returning response code 3: AccessReject",_adauthclientprotocol,DUO,returning response code,auth,2017-05-08T15:12:27.132Z,57868,172.21.25.46,duo_auth-515357678,174,<13>May  8 11:12:27 gcSMQ0646.global.com DUO: ,28066699477,0,0.0.0.0/514/tcp,2b03-688e7d8d5,11011, ,2017-05-08T11:12:27.000Z, ,duo_auth,77a6966c-fa11-4422-9441-77ee9e49dabd#1482,"{""id"":""77a6966c-fa11-4422-9441-77ee9e49dabd#1482"",""num_events"":2998,""data_type"":""passthrough"",""batch_id"":""77a6966c-fa11-4422-9441-77ee9e49dabd"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1481,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,1645,3,accessreject,245, , , , , , , , , , , , 
