tunnelparents,srcport,srcipv4,sentpackets,sentipbytes,sentbytes,rcvdpackets,rcvdipbytes,rcvdbytes,rawmsghostname,rawmsghostipv4,rawmsg,protocol,program,missingbytes,metaclass,meta_ts,meta_sp,meta_sip4,meta_rule,meta_oml,meta_omh,meta_mid,meta_iid,meta_i,meta_cid,meta_cbid,localorig,local_resp,history,eventtimeutc,duration,dstport,dstipv4,connstate,connectionid,class,_eventid,__metadata__,srccountry,srccountrycode,srccity,srcdomain,srcisp,srclatitude,srclongitude,srcregion,srcusagetype,dstcountry,dstcountrycode,dstcity,dstdomain,dstisp,dstlatitude,dstlongitude,dstregion,dstusagetype,meta_cbname,msr_ruleids,service
(empty),15047,172.21.25.80,1,64,0,3,136,0,gcidn0699,127.0.0.1,1494257876.834864	CIdgcHfqH15u59IXh	172.21.25.80	15047	172.20.244.16	7001	tcp	-	0.000702	0	0	RSTR	T	T	0	Shr	1	64	3	136	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:38:03.794Z,50812,127.0.0.1,bro_conn-1830426979,168,<13>May  8 15:38:03 gcIDN0699 bro25_conn: ,6467240052,1,0.0.0.0/514/tcp,2afd-1817a4074,11005,true,true,shr,2017-05-08T15:37:56.834Z,0.000702,7001,172.20.244.16,rstr,cidgchfqh15u59ixh,bro_conn,125e6928-52dd-4f67-ac28-6993c356a441#2967,"{""id"":""125e6928-52dd-4f67-ac28-6993c356a441#2967"",""num_events"":2954,""data_type"":""passthrough"",""batch_id"":""125e6928-52dd-4f67-ac28-6993c356a441"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2966,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , , , ,private ip address lan, , , ,rsv, , , , ,private ip address lan, , , ,rsv,11005, , 
(empty),8389,172.21.25.80,1,64,0,3,136,0,gcidn0699,127.0.0.1,1494257876.850489	Cs4VAG1FBUzoSQKiHe	172.21.25.80	8389	172.20.244.16	8379	tcp	-	0.000772	0	0	RSTR	T	T	0	Shrh	1	64	3	136	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:38:03.794Z,50812,127.0.0.1,bro_conn-1830426979,169,<13>May  8 15:38:03 gcIDN0699 bro25_conn: ,6467240057,1,0.0.0.0/514/tcp,2afd-1817a4079,11005,true,true,shrh,2017-05-08T15:37:56.850Z,0.000772,8379,172.20.244.16,rstr,cs4vag1fbuzosqkihe,bro_conn,125e6928-52dd-4f67-ac28-6993c356a441#2970,"{""id"":""125e6928-52dd-4f67-ac28-6993c356a441#2970"",""num_events"":2954,""data_type"":""passthrough"",""batch_id"":""125e6928-52dd-4f67-ac28-6993c356a441"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2969,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , , , ,private ip address lan, , , ,rsv, , , , ,private ip address lan, , , ,rsv,11005, , 
(empty),24187,172.21.25.80,1,64,0,3,136,0,gcidn0699,127.0.0.1,1494257876.854928	CrsXto1a5XJKl1Ly3g	172.21.25.80	24187	172.20.244.16	10128	tcp	-	0.000564	0	0	RSTR	T	T	0	Shrh	1	64	3	136	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:38:03.794Z,50812,127.0.0.1,bro_conn-1830426979,171,<13>May  8 15:38:03 gcIDN0699 bro25_conn: ,6467240059,1,0.0.0.0/514/tcp,2afd-1817a407b,11005,true,true,shrh,2017-05-08T15:37:56.854Z,0.000564,10128,172.20.244.16,rstr,crsxto1a5xjkl1ly3g,bro_conn,125e6928-52dd-4f67-ac28-6993c356a441#2971,"{""id"":""125e6928-52dd-4f67-ac28-6993c356a441#2971"",""num_events"":2954,""data_type"":""passthrough"",""batch_id"":""125e6928-52dd-4f67-ac28-6993c356a441"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2970,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , , , ,private ip address lan, , , ,rsv, , , , ,private ip address lan, , , ,rsv,11005, , 
(empty),47697,172.21.25.80,1,64,0,3,136,0,gcidn0699,127.0.0.1,1494257876.879146	CuyFrt4N73i6JBEri	172.21.25.80	47697	172.20.244.16	136	tcp	-	0.000744	0	0	RSTR	T	T	0	Shrh	1	64	3	136	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:38:03.794Z,50812,127.0.0.1,bro_conn-1830426979,168,<13>May  8 15:38:03 gcIDN0699 bro25_conn: ,6467240063,1,0.0.0.0/514/tcp,2afd-1817a407f,11005,true,true,shrh,2017-05-08T15:37:56.879Z,0.000744,136,172.20.244.16,rstr,cuyfrt4n73i6jberi,bro_conn,125e6928-52dd-4f67-ac28-6993c356a441#2973,"{""id"":""125e6928-52dd-4f67-ac28-6993c356a441#2973"",""num_events"":2954,""data_type"":""passthrough"",""batch_id"":""125e6928-52dd-4f67-ac28-6993c356a441"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2972,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , , , ,private ip address lan, , , ,rsv, , , , ,private ip address lan, , , ,rsv,11005, , 
(empty),28644,172.21.25.80,1,64,0,0,0,0,gcidn0699,127.0.0.1,1494257881.890653	ConXEj1jX6DNXi3ldc	172.21.25.80	28644	172.20.244.16	2827	tcp	-	-	-	-	S0	T	T	0	S	1	64	0	0	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:38:03.795Z,50812,127.0.0.1,bro_conn-1830426979,156,<13>May  8 15:38:03 gcIDN0699 bro25_conn: ,6467240067,1,0.0.0.0/514/tcp,2afd-1817a4083,11005,true,true,s,2017-05-08T15:38:01.890Z, ,2827,172.20.244.16,s0,conxej1jx6dnxi3ldc,bro_conn,125e6928-52dd-4f67-ac28-6993c356a441#2976,"{""id"":""125e6928-52dd-4f67-ac28-6993c356a441#2976"",""num_events"":2954,""data_type"":""passthrough"",""batch_id"":""125e6928-52dd-4f67-ac28-6993c356a441"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2975,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , , , ,private ip address lan, , , ,rsv, , , , ,private ip address lan, , , ,rsv,11005, , 
(empty),50490,172.21.25.80,1,64,0,3,136,0,gcidn0699,127.0.0.1,1494257876.911372	C7bNdF1Ll7trhKjZUe	172.21.25.80	50490	172.20.244.16	772	tcp	-	0.000977	0	0	RSTR	T	T	0	Shrh	1	64	3	136	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:38:03.795Z,50812,127.0.0.1,bro_conn-1830426979,169,<13>May  8 15:38:03 gcIDN0699 bro25_conn: ,6467240068,1,0.0.0.0/514/tcp,2afd-1817a4084,11005,true,true,shrh,2017-05-08T15:37:56.911Z,0.000977,772,172.20.244.16,rstr,c7bndf1ll7trhkjzue,bro_conn,125e6928-52dd-4f67-ac28-6993c356a441#2977,"{""id"":""125e6928-52dd-4f67-ac28-6993c356a441#2977"",""num_events"":2954,""data_type"":""passthrough"",""batch_id"":""125e6928-52dd-4f67-ac28-6993c356a441"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2976,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , , , ,private ip address lan, , , ,rsv, , , , ,private ip address lan, , , ,rsv,11005, , 
(empty),37248,172.21.25.80,1,64,0,3,136,0,gcidn0699,127.0.0.1,1494257876.947703	CRDxxr4HhIP1I0Uit	172.21.25.80	37248	172.20.244.16	1408	tcp	-	0.000619	0	0	RSTR	T	T	0	Shr	1	64	3	136	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:38:03.795Z,50812,127.0.0.1,bro_conn-1830426979,168,<13>May  8 15:38:03 gcIDN0699 bro25_conn: ,6467240073,1,0.0.0.0/514/tcp,2afd-1817a4089,11005,true,true,shr,2017-05-08T15:37:56.947Z,0.000619,1408,172.20.244.16,rstr,crdxxr4hhip1i0uit,bro_conn,125e6928-52dd-4f67-ac28-6993c356a441#2981,"{""id"":""125e6928-52dd-4f67-ac28-6993c356a441#2981"",""num_events"":2954,""data_type"":""passthrough"",""batch_id"":""125e6928-52dd-4f67-ac28-6993c356a441"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2980,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , , , ,private ip address lan, , , ,rsv, , , , ,private ip address lan, , , ,rsv,11005, , 
(empty),10761,172.21.25.80,1,64,0,0,0,0,gcidn0699,127.0.0.1,1494257881.962001	CkscQ3jW6eYR2pCNi	172.21.25.80	10761	172.20.244.16	4894	tcp	-	-	-	-	S0	T	T	0	S	1	64	0	0	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:38:03.795Z,50812,127.0.0.1,bro_conn-1830426979,155,<13>May  8 15:38:03 gcIDN0699 bro25_conn: ,6467240075,1,0.0.0.0/514/tcp,2afd-1817a408b,11005,true,true,s,2017-05-08T15:38:01.962Z, ,4894,172.20.244.16,s0,ckscq3jw6eyr2pcni,bro_conn,125e6928-52dd-4f67-ac28-6993c356a441#2982,"{""id"":""125e6928-52dd-4f67-ac28-6993c356a441#2982"",""num_events"":2954,""data_type"":""passthrough"",""batch_id"":""125e6928-52dd-4f67-ac28-6993c356a441"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2981,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , , , ,private ip address lan, , , ,rsv, , , , ,private ip address lan, , , ,rsv,11005, , 
(empty),13368,172.21.25.80,1,64,0,3,136,0,gcidn0699,127.0.0.1,1494257876.762717	CyngpQ1JHVdq8VtcS1	172.21.25.80	13368	172.20.244.16	5093	tcp	-	0.000736	0	0	RSTR	T	T	0	Shrh	1	64	3	136	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:38:03.795Z,50812,127.0.0.1,bro_conn-1830426979,170,<13>May  8 15:38:03 gcIDN0699 bro25_conn: ,6467240136,1,0.0.0.0/514/tcp,2afd-1817a40c8,11005,true,true,shrh,2017-05-08T15:37:56.762Z,0.000736,5093,172.20.244.16,rstr,cyngpq1jhvdq8vtcs1,bro_conn,125e6928-52dd-4f67-ac28-6993c356a441#2983,"{""id"":""125e6928-52dd-4f67-ac28-6993c356a441#2983"",""num_events"":2954,""data_type"":""passthrough"",""batch_id"":""125e6928-52dd-4f67-ac28-6993c356a441"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2982,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , , , ,private ip address lan, , , ,rsv, , , , ,private ip address lan, , , ,rsv,11005, , 
(empty),1977,172.21.25.80,1,64,0,3,136,0,gcidn0699,127.0.0.1,1494257876.877781	CAEI6b4EDvsl3V4RNc	172.21.25.80	1977	172.20.244.16	83	tcp	-	0.000771	0	0	RSTR	T	T	0	Shrh	1	64	3	136	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:38:03.795Z,50812,127.0.0.1,bro_conn-1830426979,167,<13>May  8 15:38:03 gcIDN0699 bro25_conn: ,6467240142,1,0.0.0.0/514/tcp,2afd-1817a40ce,11005,true,true,shrh,2017-05-08T15:37:56.877Z,0.000771,83,172.20.244.16,rstr,caei6b4edvsl3v4rnc,bro_conn,125e6928-52dd-4f67-ac28-6993c356a441#2986,"{""id"":""125e6928-52dd-4f67-ac28-6993c356a441#2986"",""num_events"":2954,""data_type"":""passthrough"",""batch_id"":""125e6928-52dd-4f67-ac28-6993c356a441"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2985,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , , , ,private ip address lan, , , ,rsv, , , , ,private ip address lan, , , ,rsv,11005, , 
(empty),1157,172.21.25.80,1,64,0,0,0,0,gcidn0699,127.0.0.1,1494257881.894743	C08bCVeZdXGeMP9O5	172.21.25.80	1157	172.20.244.16	2880	tcp	-	-	-	-	S0	T	T	0	S	1	64	0	0	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:38:03.795Z,50812,127.0.0.1,bro_conn-1830426979,154,<13>May  8 15:38:03 gcIDN0699 bro25_conn: ,6467240144,1,0.0.0.0/514/tcp,2afd-1817a40d0,11005,true,true,s,2017-05-08T15:38:01.894Z, ,2880,172.20.244.16,s0,c08bcvezdxgemp9o5,bro_conn,125e6928-52dd-4f67-ac28-6993c356a441#2987,"{""id"":""125e6928-52dd-4f67-ac28-6993c356a441#2987"",""num_events"":2954,""data_type"":""passthrough"",""batch_id"":""125e6928-52dd-4f67-ac28-6993c356a441"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2986,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , , , ,private ip address lan, , , ,rsv, , , , ,private ip address lan, , , ,rsv,11005, , 
(empty),26535,172.21.25.80,1,64,0,0,0,0,gcidn0699,127.0.0.1,1494257881.910764	Ct1DTr2sC7HNPvH39	172.21.25.80	26535	172.20.244.16	3092	tcp	-	-	-	-	S0	T	T	0	S	1	64	0	0	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:38:03.795Z,50812,127.0.0.1,bro_conn-1830426979,155,<13>May  8 15:38:03 gcIDN0699 bro25_conn: ,6467240148,1,0.0.0.0/514/tcp,2afd-1817a40d4,11005,true,true,s,2017-05-08T15:38:01.910Z, ,3092,172.20.244.16,s0,ct1dtr2sc7hnpvh39,bro_conn,125e6928-52dd-4f67-ac28-6993c356a441#2990,"{""id"":""125e6928-52dd-4f67-ac28-6993c356a441#2990"",""num_events"":2954,""data_type"":""passthrough"",""batch_id"":""125e6928-52dd-4f67-ac28-6993c356a441"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2989,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , , , ,private ip address lan, , , ,rsv, , , , ,private ip address lan, , , ,rsv,11005, , 
(empty),17046,172.21.25.80,1,64,0,0,0,0,gcidn0699,127.0.0.1,1494257881.941889	C0mGpd26FgCoTFHWG	172.21.25.80	17046	172.20.244.16	3569	tcp	-	-	-	-	S0	T	T	0	S	1	64	0	0	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:38:03.795Z,50812,127.0.0.1,bro_conn-1830426979,155,<13>May  8 15:38:03 gcIDN0699 bro25_conn: ,6467240152,1,0.0.0.0/514/tcp,2afd-1817a40d8,11005,true,true,s,2017-05-08T15:38:01.941Z, ,3569,172.20.244.16,s0,c0mgpd26fgcotfhwg,bro_conn,125e6928-52dd-4f67-ac28-6993c356a441#2993,"{""id"":""125e6928-52dd-4f67-ac28-6993c356a441#2993"",""num_events"":2954,""data_type"":""passthrough"",""batch_id"":""125e6928-52dd-4f67-ac28-6993c356a441"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2992,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , , , ,private ip address lan, , , ,rsv, , , , ,private ip address lan, , , ,rsv,11005, , 
(empty),31604,172.21.25.80,1,64,0,3,136,0,gcidn0699,127.0.0.1,1494257876.951160	CmpkmZ1Ot68Zgiq4y2	172.21.25.80	31604	172.20.244.16	1461	tcp	-	0.000796	0	0	RSTR	T	T	0	Shrh	1	64	3	136	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:38:03.795Z,50812,127.0.0.1,bro_conn-1830426979,170,<13>May  8 15:38:03 gcIDN0699 bro25_conn: ,6467240156,1,0.0.0.0/514/tcp,2afd-1817a40dc,11005,true,true,shrh,1970-01-01T00:24:54.257Z,0.000796,1461,172.20.244.16,rstr,cmpkmz1ot68zgiq4y2,bro_conn,125e6928-52dd-4f67-ac28-6993c356a441#2995,"{""id"":""125e6928-52dd-4f67-ac28-6993c356a441#2995"",""num_events"":2954,""data_type"":""passthrough"",""batch_id"":""125e6928-52dd-4f67-ac28-6993c356a441"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2994,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , , , ,private ip address lan, , , ,rsv, , , , ,private ip address lan, , , ,rsv,11005, , 
(empty),28333,172.21.25.80,1,64,0,3,136,0,gcidn0699,127.0.0.1,1494257876.959307	CdwwzMdfp6KHxRIS7	172.21.25.80	28333	172.20.244.16	1567	tcp	-	0.000881	0	0	RSTR	T	T	0	Shrh	1	64	3	136	(empty),tcp,bro25_conn,0,connection,2017-05-08T15:38:03.795Z,50812,127.0.0.1,bro_conn-1830426979,169,<13>May  8 15:38:03 gcIDN0699 bro25_conn: ,6467240158,1,0.0.0.0/514/tcp,2afd-1817a40de,11005,true,true,shrh,2017-05-08T15:37:56.959Z,0.000881,1567,172.20.244.16,rstr,cdwwzmdfp6khxris7,bro_conn,125e6928-52dd-4f67-ac28-6993c356a441#2996,"{""id"":""125e6928-52dd-4f67-ac28-6993c356a441#2996"",""num_events"":2954,""data_type"":""passthrough"",""batch_id"":""125e6928-52dd-4f67-ac28-6993c356a441"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2995,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , , , ,private ip address lan, , , ,rsv, , , , ,private ip address lan, , , ,rsv,11005, , 
